Sample in Buffer,Sample in Window,TRIGGER,axi_imem_rresp[1:0],axi_imem_rdata[31:0],axi_imem_arlen[7:0],axi_dmem_araddr[31:0],axi_dmem_wdata[31:0],axi_imem_araddr[31:0],axi_dmem_wstrb[3:0],axi_dmem_rdata[31:0],axi_dmem_awaddr[31:0],axi_dmem_arvalid,axi_dmem_awready,axi_dmem_awvalid,axi_dmem_bvalid,axi_dmem_rvalid,axi_dmem_wlast,axi_dmem_wvalid,axi_imem_arready,axi_imem_arvalid,axi_imem_rlast,axi_imem_rready,axi_imem_rvalid,uart_irq,uart_rxd,uart_txd
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX
1679,1679,0,0,fef77ce3,00,ff010014,00000031,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1680,1680,0,0,fef77ce3,00,ff010014,00000030,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1681,1681,0,0,fef77ce3,00,ff010014,0000000d,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1682,1682,0,0,fef77ce3,00,ff010014,0000000a,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1683,1683,0,0,fef77ce3,00,ff010014,00000020,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1684,1684,0,0,fef77ce3,00,ff010014,00000020,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1685,1685,0,0,fef77ce3,00,ff010014,00000020,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1686,1686,0,0,fef77ce3,00,ff010014,00000020,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1687,1687,0,0,fef77ce3,00,ff010014,00000020,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1688,1688,0,0,fef77ce3,00,ff010014,00000020,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1689,1689,0,0,fef77ce3,00,ff010014,00000020,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1690,1690,0,0,fef77ce3,00,ff010014,00000020,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1691,1691,0,0,fef77ce3,00,ff010014,00000073,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1692,1692,0,0,fef77ce3,00,ff010014,00000068,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1693,1693,0,0,fef77ce3,00,ff010014,0000006f,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1694,1694,0,0,fef77ce3,00,ff010014,00000075,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1695,1695,0,0,fef77ce3,00,ff010014,0000006c,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1696,1696,0,0,fef77ce3,00,ff010014,00000064,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1697,1697,0,0,fef77ce3,00,ff010014,00000020,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1698,1698,0,0,fef77ce3,00,ff010014,00000062,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1699,1699,0,0,fef77ce3,00,ff010014,00000065,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1700,1700,0,0,fef77ce3,00,ff010014,0000003a,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1701,1701,0,0,fef77ce3,00,ff010014,00000020,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1702,1702,0,0,fef77ce3,00,ff010014,00000020,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1703,1703,0,0,fef77ce3,00,ff010014,00000020,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1704,1704,0,0,fef77ce3,00,ff010014,0000004e,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1705,1705,0,0,fef77ce3,00,ff010014,00000075,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1706,1706,0,0,fef77ce3,00,ff010014,0000006d,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1707,1707,0,0,fef77ce3,00,ff010014,00000062,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1708,1708,0,0,fef77ce3,00,ff010014,00000065,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1709,1709,0,0,fef77ce3,00,ff010014,00000072,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1710,1710,0,0,fef77ce3,00,ff010014,0000005f,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1711,1711,0,0,fef77ce3,00,ff010014,0000004f,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1712,1712,0,0,fef77ce3,00,ff010014,00000066,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1713,1713,0,0,fef77ce3,00,ff010014,0000005f,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1714,1714,0,0,fef77ce3,00,ff010014,00000052,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1715,1715,0,0,fef77ce3,00,ff010014,00000075,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1716,1716,0,0,fef77ce3,00,ff010014,0000006e,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1717,1717,0,0,fef77ce3,00,ff010014,00000073,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1718,1718,0,0,fef77ce3,00,ff010014,00000020,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1719,1719,0,0,fef77ce3,00,ff010014,0000002b,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1720,1720,0,0,fef77ce3,00,ff010014,00000020,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1721,1721,0,0,fef77ce3,00,ff010014,00000031,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1722,1722,0,0,fef77ce3,00,ff010014,00000030,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1723,1723,0,0,fef77ce3,00,ff010014,0000000d,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1724,1724,0,0,fef77ce3,00,ff010014,0000000a,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1725,1725,0,0,fef77ce3,00,ff010014,00000050,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1726,1726,0,0,fef77ce3,00,ff010014,00000074,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1727,1727,0,0,fef77ce3,00,ff010014,00000072,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1728,1728,0,0,fef77ce3,00,ff010014,0000005f,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1729,1729,0,0,fef77ce3,00,ff010014,00000047,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1730,1730,0,0,fef77ce3,00,ff010014,0000006c,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1731,1731,0,0,fef77ce3,00,ff010014,0000006f,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1732,1732,0,0,fef77ce3,00,ff010014,00000062,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1733,1733,0,0,fef77ce3,00,ff010014,0000002d,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1734,1734,0,0,fef77ce3,00,ff010014,0000003e,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1735,1735,0,0,fef77ce3,00,ff010014,0000000d,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1736,1736,0,0,fef77ce3,00,ff010014,0000000a,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1737,1737,0,0,fef77ce3,00,ff010014,00000020,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1738,1738,0,0,fef77ce3,00,ff010014,00000020,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1739,1739,0,0,fef77ce3,00,ff010014,00000050,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1740,1740,0,0,fef77ce3,00,ff010014,00000074,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1741,1741,0,0,fef77ce3,00,ff010014,00000072,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1742,1742,0,0,fef77ce3,00,ff010014,0000005f,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1743,1743,0,0,fef77ce3,00,ff010014,00000043,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1744,1744,0,0,fef77ce3,00,ff010014,0000006f,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1745,1745,0,0,fef77ce3,00,ff010014,0000006d,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1746,1746,0,0,fef77ce3,00,ff010014,00000070,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1747,1747,0,0,fef77ce3,00,ff010014,0000003a,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1748,1748,0,0,fef77ce3,00,ff010014,00000020,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1749,1749,0,0,fef77ce3,00,ff010014,00000020,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1750,1750,0,0,fef77ce3,00,ff010014,00000020,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1751,1751,0,0,fef77ce3,00,ff010014,00000020,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1752,1752,0,0,fef77ce3,00,ff010014,00000020,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1753,1753,0,0,fef77ce3,00,ff010014,00000020,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1754,1754,0,0,fef77ce3,00,ff010014,00000020,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1755,1755,0,0,fef77ce3,00,ff010014,00000020,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1756,1756,0,0,fef77ce3,00,ff010014,00000020,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1757,1757,0,0,fef77ce3,00,ff010014,00000020,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1758,1758,0,0,fef77ce3,00,ff010014,0000002d,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1759,1759,0,0,fef77ce3,00,ff010000,00000032,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1
1760,1760,0,0,fef77ce3,00,ff010014,00000036,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1761,1761,0,0,fef77ce3,00,ff010014,00000038,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1762,1762,0,0,fef77ce3,00,ff010014,00000034,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1763,1763,0,0,fef77ce3,00,ff010014,00000031,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1764,1764,0,0,fef77ce3,00,ff010014,00000039,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1765,1765,0,0,fef77ce3,00,ff010014,00000038,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1766,1766,0,0,fef77ce3,00,ff010014,00000035,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1767,1767,0,0,fef77ce3,00,ff010014,00000036,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1768,1768,0,0,fef77ce3,00,ff010014,0000000d,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1769,1769,0,0,fef77ce3,00,ff010014,0000000a,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1770,1770,0,0,fef77ce3,00,ff010014,00000020,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1771,1771,0,0,fef77ce3,00,ff010014,00000020,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1772,1772,0,0,fef77ce3,00,ff010014,00000020,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1773,1773,0,0,fef77ce3,00,ff010014,00000020,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1774,1774,0,0,fef77ce3,00,ff010014,00000020,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1775,1775,0,0,fef77ce3,00,ff010014,00000020,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1776,1776,0,0,fef77ce3,00,ff010014,00000020,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1777,1777,0,0,fef77ce3,00,ff010014,00000020,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1778,1778,0,0,fef77ce3,00,ff010014,00000073,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1779,1779,0,0,fef77ce3,00,ff010014,00000068,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1780,1780,0,0,fef77ce3,00,ff010014,0000006f,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1781,1781,0,0,fef77ce3,00,ff010014,00000075,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1782,1782,0,0,fef77ce3,00,ff010014,0000006c,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1783,1783,0,0,fef77ce3,00,ff010014,00000064,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1784,1784,0,0,fef77ce3,00,ff010014,00000020,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1785,1785,0,0,fef77ce3,00,ff010014,00000062,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1786,1786,0,0,fef77ce3,00,ff010014,00000065,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1787,1787,0,0,fef77ce3,00,ff010014,0000003a,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1788,1788,0,0,fef77ce3,00,ff010014,00000020,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1789,1789,0,0,fef77ce3,00,ff010014,00000020,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1790,1790,0,0,fef77ce3,00,ff010014,00000020,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1791,1791,0,0,fef77ce3,00,ff010014,00000028,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1792,1792,0,0,fef77ce3,00,ff010014,00000069,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1793,1793,0,0,fef77ce3,00,ff010014,0000006d,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1794,1794,0,0,fef77ce3,00,ff010014,00000070,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1795,1795,0,0,fef77ce3,00,ff010014,0000006c,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1796,1796,0,0,fef77ce3,00,ff010014,00000065,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1797,1797,0,0,fef77ce3,00,ff010014,0000006d,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1798,1798,0,0,fef77ce3,00,ff010014,00000065,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1799,1799,0,0,fef77ce3,00,ff010014,0000006e,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1800,1800,0,0,fef77ce3,00,ff010014,00000074,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1801,1801,0,0,fef77ce3,00,ff010014,00000061,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1802,1802,0,0,fef77ce3,00,ff010014,00000074,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1803,1803,0,0,fef77ce3,00,ff010014,00000069,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1804,1804,0,0,fef77ce3,00,ff010014,0000006f,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1805,1805,0,0,fef77ce3,00,ff010014,0000006e,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1806,1806,0,0,fef77ce3,00,ff010014,0000002d,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1807,1807,0,0,fef77ce3,00,ff010014,00000064,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1808,1808,0,0,fef77ce3,00,ff010014,00000065,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1809,1809,0,0,fef77ce3,00,ff010014,00000070,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1810,1810,0,0,fef77ce3,00,ff010014,00000065,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1811,1811,0,0,fef77ce3,00,ff010014,0000006e,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1812,1812,0,0,fef77ce3,00,ff010014,00000064,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1813,1813,0,0,fef77ce3,00,ff010014,00000065,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1814,1814,0,0,fef77ce3,00,ff010014,0000006e,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1815,1815,0,0,fef77ce3,00,ff010014,00000074,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1816,1816,0,0,fef77ce3,00,ff010014,00000029,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1817,1817,0,0,fef77ce3,00,ff010014,0000000d,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1818,1818,0,0,fef77ce3,00,ff010014,0000000a,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1819,1819,0,0,fef77ce3,00,ff010014,00000020,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1820,1820,0,0,fef77ce3,00,ff010014,00000020,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1821,1821,0,0,fef77ce3,00,ff010014,00000044,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1822,1822,0,0,fef77ce3,00,ff010014,00000069,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1823,1823,0,0,fef77ce3,00,ff010014,00000073,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1824,1824,0,0,fef77ce3,00,ff010014,00000063,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1825,1825,0,0,fef77ce3,00,ff010014,00000072,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1826,1826,0,0,fef77ce3,00,ff010014,0000003a,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1827,1827,0,0,fef77ce3,00,ff010014,00000020,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1828,1828,0,0,fef77ce3,00,ff010014,00000020,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1829,1829,0,0,fef77ce3,00,ff010014,00000020,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1830,1830,0,0,fef77ce3,00,ff010014,00000020,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1831,1831,0,0,fef77ce3,00,ff010014,00000020,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1832,1832,0,0,fef77ce3,00,ff010014,00000020,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1833,1833,0,0,fef77ce3,00,ff010014,00000020,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1834,1834,0,0,fef77ce3,00,ff010014,00000020,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1835,1835,0,0,fef77ce3,00,ff010014,00000020,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1836,1836,0,0,fef77ce3,00,ff010014,00000020,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1837,1837,0,0,fef77ce3,00,ff010014,00000020,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1838,1838,0,0,fef77ce3,00,ff010014,00000020,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1839,1839,0,0,fef77ce3,00,ff010014,00000020,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1840,1840,0,0,fef77ce3,00,ff010014,00000030,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1841,1841,0,0,fef77ce3,00,ff010014,0000000d,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1842,1842,0,0,fef77ce3,00,ff010014,0000000a,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1843,1843,0,0,fef77ce3,00,ff010014,00000020,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1844,1844,0,0,fef77ce3,00,ff010014,00000020,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1845,1845,0,0,fef77ce3,00,ff010014,00000020,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1846,1846,0,0,fef77ce3,00,ff010014,00000020,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1847,1847,0,0,fef77ce3,00,ff010014,00000020,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1848,1848,0,0,fef77ce3,00,ff010014,00000020,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1849,1849,0,0,fef77ce3,00,ff010014,00000020,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1850,1850,0,0,fef77ce3,00,ff010014,00000020,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1851,1851,0,0,fef77ce3,00,ff010014,00000073,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1852,1852,0,0,fef77ce3,00,ff010014,00000068,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1853,1853,0,0,fef77ce3,00,ff010014,0000006f,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1854,1854,0,0,fef77ce3,00,ff010014,00000075,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1855,1855,0,0,fef77ce3,00,ff010014,0000006c,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1856,1856,0,0,fef77ce3,00,ff010014,00000064,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1857,1857,0,0,fef77ce3,00,ff010014,00000020,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1858,1858,0,0,fef77ce3,00,ff010014,00000062,ffffd440,f,00000000,ff010000,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
